movie_id,title,release_year,genre,secondary_genre,language,country,studio,director,runtime_mins,budget_million_usd,revenue_million_usd,imdb_rating,metascore,votes,profit_million_usd,roi_pct,is_hit
1520,Endless Journey,2024,Thriller,Adventure,English,USA,Universal Pictures,H. Cho,139,43.4,93.8,6.0,58,176039,50.4,116.1,1
1268,Silent Legacy,2024,Romance,Drama,English,UK,Paramount,J. Nolan,127,42.3,209.4,6.4,57,9731,167.1,395.0,1
1125,Shadow Chronicles,2024,Sci-Fi,,English,South Korea,20th Century Studios,V. Petrov,98,102.5,162.4,8.3,85,5199,59.9,58.4,0
1552,Broken Dawn,2024,Horror,,Hindi,Germany,Legendary Pictures,R. Patel,130,28.6,21.2,8.4,83,175199,-7.4,-25.9,0
1148,Broken Frontier,2024,Romance,,English,Germany,MGM,B. Martinez,102,10.8,15.2,9.4,98,274656,4.4,40.7,0
1562,Crimson Storm,2024,Comedy,,English,China,Legendary Pictures,S. Kim,115,52.2,56.9,7.2,72,52413,4.7,9.0,0
1400,Silent Kingdom,2024,Drama,Animation,Hindi,Germany,Warner Bros,D. Okafor,93,6.1,7.4,7.7,90,21563,1.3,21.3,0
1643,Hidden Requiem,2024,Animation,,English,USA,20th Century Studios,M. Chen,121,13.5,28.5,6.3,47,11570,15.0,111.1,1
1512,Final Legacy,2024,Action,Animation,English,Australia,Sony Pictures,M. Chen,91,156.0,390.8,5.7,68,137285,234.8,150.5,1
1275,Shadow Storm,2024,Adventure,,Hindi,USA,Lionsgate,H. Cho,76,117.7,268.0,9.1,91,13907,150.3,127.7,1
1285,Wild Whisper,2024,Comedy,,English,France,Lionsgate,E. Muller,95,42.9,172.0,6.2,55,150200,129.1,300.9,1
1261,Endless Redemption,2024,Comedy,,English,Australia,MGM,A. Sharma,142,53.6,31.2,7.3,74,58658,-22.4,-41.8,0
1256,Silent Kingdom,2024,Comedy,,Hindi,India,Walt Disney Studios,B. Martinez,108,30.3,17.2,7.5,86,8692,-13.1,-43.2,0
1377,Shadow Redemption,2024,Comedy,Animation,Korean,South Korea,Sony Pictures,V. Petrov,75,45.2,24.5,6.3,77,42064,-20.7,-45.8,0
1372,Hidden Echo,2024,Thriller,,Hindi,Japan,Lionsgate,V. Petrov,112,70.6,466.1,7.6,82,71413,395.5,560.2,1
1483,Final Journey,2024,Sci-Fi,Action,Japanese,Germany,Universal Pictures,J. Nolan,99,112.2,582.5,6.8,53,67890,470.3,419.2,1
1344,Shadow Kingdom,2024,Romance,,Chinese,India,20th Century Studios,V. Petrov,124,4.6,2.9,6.5,52,64693,-1.7,-37.0,0
1073,Wild Legacy,2024,Sci-Fi,Comedy,English,USA,Walt Disney Studios,T. Wilson,107,71.0,257.8,7.5,72,119077,186.8,263.1,1
1347,Shadow Kingdom,2024,Romance,Drama,Chinese,USA,MGM,D. Okafor,128,8.3,11.1,8.3,82,22542,2.8,33.7,0
1346,Crimson Empire,2024,Horror,Drama,Spanish,Germany,20th Century Studios,V. Petrov,146,13.6,19.9,6.5,68,22871,6.3,46.3,0
1767,Last Whisper,2024,Sci-Fi,Animation,English,Canada,Warner Bros,V. Petrov,107,133.6,748.6,6.0,51,31804,615.0,460.3,1
1485,Last Requiem,2024,Horror,Adventure,Chinese,India,Legendary Pictures,B. Martinez,122,28.3,218.4,6.4,64,6284,190.1,671.7,1
1449,Last Kingdom,2024,Horror,,Spanish,Australia,A24,A. Sharma,118,44.3,25.2,4.8,58,26452,-19.1,-43.1,0
1002,Crimson Requiem,2024,Horror,Thriller,English,Canada,Legendary Pictures,T. Wilson,142,16.2,19.7,7.2,67,45394,3.5,21.6,0
1032,Shadow Vengeance,2024,Drama,,Japanese,UK,Lionsgate,E. Muller,93,46.8,26.9,6.1,49,16358,-19.9,-42.5,0
1041,Dark Requiem,2024,Crime,Thriller,Chinese,South Korea,Universal Pictures,E. Muller,140,13.8,52.1,6.2,65,195611,38.3,277.5,1
